ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,User-ID,Book-Rating
3404920910,Im Wald der gehenkten FÃ?Â¼chse.,Arto Paasilinna,2001,LÃ?Â¼bbe,http://images.amazon.com/images/P/3404920910.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3404920910.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3404920910.01.LZZZZZZZ.jpg,1844,8
2070419878,Novecento : Pianiste,Alessandro Baricco,2002,Gallimard,http://images.amazon.com/images/P/2070419878.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2070419878.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2070419878.01.LZZZZZZZ.jpg,1846,10
1929194196,Sun Tzu's The Art of War Plus The Original Chinese Revealed,Sun Tzu,2003,Clearbridge Publishing,http://images.amazon.com/images/P/1929194196.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1929194196.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1929194196.01.LZZZZZZZ.jpg,1848,10
3502517959,Die Spinne und das MÃ?Â¤dchen.,Sophie Schallingher,2001,Scherz,http://images.amazon.com/images/P/3502517959.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3502517959.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3502517959.01.LZZZZZZZ.jpg,1863,7
3442424623,Die Bildhauerin.,Minette Walters,1996,Goldmann,http://images.amazon.com/images/P/3442424623.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3442424623.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3442424623.01.LZZZZZZZ.jpg,1863,8
081257060X,The Return,Buzz Aldrin,2001,Tor Books,http://images.amazon.com/images/P/081257060X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/081257060X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/081257060X.01.LZZZZZZZ.jpg,136407,7
080410882X,Dinner at the Homesick Restaurant,Anne Tyler,1992,Ivy Books,http://images.amazon.com/images/P/080410882X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/080410882X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/080410882X.01.LZZZZZZZ.jpg,1881,4
1577487370,The Quilt of Life: A Patchwork of Devotional Thoughts (Inspirational Library (Paperback)),Mary Tatem,2000,Barbour Publishing,http://images.amazon.com/images/P/1577487370.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1577487370.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1577487370.01.LZZZZZZZ.jpg,1891,7
1578562325,"All Together in One Place: A Novel of Kinship, Courage, and Faith (Kirkpatrick, Jane. Kinship and Courage Historical Series, Bk. 1.)",Jane Kirkpatrick,2000,Waterbrook Press,http://images.amazon.com/images/P/1578562325.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1578562325.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1578562325.01.LZZZZZZZ.jpg,11676,6
156836010X,Having Our Say: The Delany Sisters' First 100 Years,Sarah Louise Delany,1993,Kodansha America,http://images.amazon.com/images/P/156836010X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/156836010X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/156836010X.01.LZZZZZZZ.jpg,24733,8
006251119X,Stop Being Mean to Yourself: A Story About Finding the True Meaning of Self-Love,Melody Beattie,1997,HarperSanFrancisco,http://images.amazon.com/images/P/006251119X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006251119X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006251119X.01.LZZZZZZZ.jpg,1900,7
440224039,True Crime: The Novel,Andrew Klavan,1997,Dell,http://images.amazon.com/images/P/0440224039.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440224039.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440224039.01.LZZZZZZZ.jpg,224108,7
076790396X,"The Pilates Body: The Ultimate At-Home Guide to Strengthening, Lengthening, and Toning Your Body--Without Machines",Brooke Siler,2000,Broadway Books,http://images.amazon.com/images/P/076790396X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/076790396X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/076790396X.01.LZZZZZZZ.jpg,72909,8
1592400876,"Eats, Shoots &amp; Leaves: The Zero Tolerance Approach to Punctuation",Lynne Truss,2004,Gotham Books,http://images.amazon.com/images/P/1592400876.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1592400876.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1592400876.01.LZZZZZZZ.jpg,11676,9
068815252X,Book,Whoopi Goldberg,1997,William Morrow &amp; Company,http://images.amazon.com/images/P/068815252X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068815252X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068815252X.01.LZZZZZZZ.jpg,1903,3
078686351X,Dirty Jokes and Beer : Stories of the Unrefined,Drew Carey,1997,Hyperion Books,http://images.amazon.com/images/P/078686351X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/078686351X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/078686351X.01.LZZZZZZZ.jpg,1903,6
020530902X,"The Elements of Style, Fourth Edition",William Strunk Jr.,2000,Pearson Higher Education,http://images.amazon.com/images/P/020530902X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/020530902X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/020530902X.01.LZZZZZZZ.jpg,16161,8
1565115228,Pretty Good Joke Book: A Prairie Home Companion (Prairie Home Companion),Garrison Keillor,2001,Highbridge Audio,http://images.amazon.com/images/P/1565115228.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1565115228.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1565115228.01.LZZZZZZZ.jpg,1903,10
061819729X,The Playful Way to Serious Writing: An Anything-Can-Happen Workbook to Inspire and Delight,Roberta Allen,2002,Mariner Books,http://images.amazon.com/images/P/061819729X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/061819729X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/061819729X.01.LZZZZZZZ.jpg,173415,8
1565122798,Educating Esme: Diary of a Teacher's First Year,Esme Raji Codell,2001,Algonquin Books of Chapel Hill,http://images.amazon.com/images/P/1565122798.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1565122798.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1565122798.01.LZZZZZZZ.jpg,35859,9
1581820542,"The Little Book of Big Ideas: Inspiration, Encouragement &amp; Tips to Stimulate Creativity and Improve Your Life",Harold R. McAlindon,1999,Cumberland House Publishing,http://images.amazon.com/images/P/1581820542.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1581820542.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1581820542.01.LZZZZZZZ.jpg,1903,1
1564146731,"The Know-It-All's Guide to Life: How to Climb Mount Everest, Cure Hiccups, Live to 100, and Dozens of Other Practical, Unusual, or Just Plain Fantastical Things",John T. Walbaum,2003,Career Press,http://images.amazon.com/images/P/1564146731.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1564146731.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1564146731.01.LZZZZZZZ.jpg,1903,9
1585420611,"Women Can't Hear What Men Don't Say: Destroying Myths, Creating Love",Warren Farrell Ph.D.,2000,Jeremy P. Tarcher,http://images.amazon.com/images/P/1585420611.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1585420611.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1585420611.01.LZZZZZZZ.jpg,1903,10
1841492086,The Portable Door,Tom Holt,2004,Orbit Book Co.,http://images.amazon.com/images/P/1841492086.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1841492086.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1841492086.01.LZZZZZZZ.jpg,1918,8
1563521024,You're Not a Kid Anymore When...,Jeff Foxworthy,1993,Longstreet Press,http://images.amazon.com/images/P/1563521024.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1563521024.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1563521024.01.LZZZZZZZ.jpg,1928,5
880781210X,iI Paradiso Degli Orchi,Daniel Pennac,1994,Universale Economica Feltrinelli,http://images.amazon.com/images/P/880781210X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/880781210X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/880781210X.01.LZZZZZZZ.jpg,16397,6
1570422826,The Celestine Prophecy : An Experiential Guide,Carol Adrienne,1995,Time Warner Audio Major,http://images.amazon.com/images/P/1570422826.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1570422826.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1570422826.01.LZZZZZZZ.jpg,1966,7
2070368076,Huis Clos Suivi de Les Mouches (Folio Ser. No. 807),Jean-Paul Sartre,1964,Distribooks,http://images.amazon.com/images/P/2070368076.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2070368076.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2070368076.01.LZZZZZZZ.jpg,58497,7
8585622032,Bola da vez: Romance policial (ColeÃ§Ã£o Romance policial brasileiro),Muniz SodrÃ©,1993,Notrya Editora,http://images.amazon.com/images/P/8585622032.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8585622032.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8585622032.01.LZZZZZZZ.jpg,1990,7
8570070063,A corrente de Trewis Scott,Roberto Schneider,1985,NÃ³rdica,http://images.amazon.com/images/P/8570070063.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8570070063.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8570070063.01.LZZZZZZZ.jpg,1990,9
8532501192,As valkÃ­rias,Paulo Coelho,1992,Rocco,http://images.amazon.com/images/P/8532501192.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8532501192.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8532501192.01.LZZZZZZZ.jpg,1990,5
8485229606,La crÃ³nica del PerÃº (CrÃ³nicas de AmÃ©rica),Pedro de Cieza de LeÃ³n,1984,Historia 16,http://images.amazon.com/images/P/8485229606.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8485229606.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8485229606.01.LZZZZZZZ.jpg,1995,5
051748904X,"A Treasury of Irish Myth, Legend, and Folklore",Claire Booss,1986,Gramercy Books,http://images.amazon.com/images/P/051748904X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/051748904X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/051748904X.01.LZZZZZZZ.jpg,68760,10
087226002X,Celtic Mythology (Library of the World's Myths and Legends),Proinsias Mac Cana,1985,Peter Bedrick Books,http://images.amazon.com/images/P/087226002X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/087226002X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/087226002X.01.LZZZZZZZ.jpg,2009,7
1555910408,Keepers of the Earth Teachers Guide,Michael J Caduto,1988,Fulcrum Publishing,http://images.amazon.com/images/P/1555910408.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1555910408.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1555910408.01.LZZZZZZZ.jpg,2009,8
071411393X,The Celts Activity Book,British Museum,2000,Parkwest Publications,http://images.amazon.com/images/P/071411393X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/071411393X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/071411393X.01.LZZZZZZZ.jpg,2009,9
1552976246,Silent Witness: How Forensic Anthropology Is Used to Solve the World's Toughest Crimes,Roxana Ferllini Timms,2002,Firefly Books Ltd,http://images.amazon.com/images/P/1552976246.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1552976246.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1552976246.01.LZZZZZZZ.jpg,2010,2
1855681870,Haunted Yorkshire,W.R. Mitchell,2000,Dalesman Publishing Company Ltd,http://images.amazon.com/images/P/1855681870.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1855681870.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1855681870.01.LZZZZZZZ.jpg,2012,8
1565842103,A Queer Reader,Patrick Higgins,1994,New Press,http://images.amazon.com/images/P/1565842103.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1565842103.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1565842103.01.LZZZZZZZ.jpg,2024,8
1895857058,On the Safe Edge: A Manual for SM Play,Trevor Jacques,1993,Alternate Sources,http://images.amazon.com/images/P/1895857058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1895857058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1895857058.01.LZZZZZZZ.jpg,2024,9
1560238763,Reviving the Tribe: Regenerating Gay Men's Sexuality and Culture in the Ongoing Epidemic (Haworth Gay &amp; Lesbian Studies),Eric E. Rofes,1995,Haworth Press,http://images.amazon.com/images/P/1560238763.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1560238763.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1560238763.01.LZZZZZZZ.jpg,2024,8
1561707236,Soul's Perfection (Journey of the Soul),Sylvia Browne,2000,Hay House,http://images.amazon.com/images/P/1561707236.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1561707236.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1561707236.01.LZZZZZZZ.jpg,2030,10
1561707244,"The Nature of Good and Evil (Journey of the Soul Series, Book 3)",Sylvia Browne,2001,Hay House,http://images.amazon.com/images/P/1561707244.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1561707244.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1561707244.01.LZZZZZZZ.jpg,2030,10
1561706213,Adventures of a Psychic: The Fascinating Inspiring True-Life Story of One of America's Most Successful Clairvoyants,Sylvia Browne,1998,Hay House,http://images.amazon.com/images/P/1561706213.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1561706213.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1561706213.01.LZZZZZZZ.jpg,2030,10
1880032627,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,Shakti Gawain,1995,New World Library,http://images.amazon.com/images/P/1880032627.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1880032627.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1880032627.01.LZZZZZZZ.jpg,2030,10
